rus,en,matched,matchedEngName
Шахмилян,shakhmilian,შამილიან,shamilian
Качинашвили,kachinashvili,კოჩინაშვილი,kochinashvili
Журджадзе,zhurdzhadze,ჟორჟაძე,zhorzhadze
Хасай,khasai,ხასაია,khasaia
Мансурадза,mansuradza,მაისურაძე,maisuradze
Джевартава,dzhevartava,შარტავა,shartava
Балу,balu,ბალუ,balu
Очакидзе,ochakidze,ქოჩაკიძე,qochakidze
Баберуян,baberuian,ბაბერციან,babertsian
Тупидзе,tupidze,ტაკიძე,takidze
Имирза Машады Риза-оглы,imirza mashadi riza-ogli,მირზალაშვილი,mirzalashvili
Каручетов,karuchetov,კარაპეტოვ,karapetov
Сэйди,seidi,სეიდლი,seidli
Бамир,bamir,ბაქირ,baqir
Павлеев,pavleev,პავლიევი,pavlievi
Дарнобшвили,darnobshvili,ნანობაშვილი,nanobashvili
Говечия,govechiia,გობეჩია,gobechia
Микичян,mikichian,მიკიჩიან,mikichian
Кавзеридзе,kavzeridze,თავბერიძე,tavberidze
Доветьян,dovet'ian,დავთიან,davtian
Цхардиашвили,tskhardiashvili,ცხადიაშვილი,tskhadiashvili
Апяшвили,apiashvili,პაპიაშვილი,papiashvili
Иметадзе,imetadze,იმედაძე,imedadze
Цхеидзе,tskheidze,ცხოიძე,tskhoidze
Скопа,skopa,სოპა,sopa
Чачалидзе,chachalidze,ჩაჩანიძე,chachanidze
Джилухадзе,dzhilukhadze,ჭულუხაძე,tchulukhadze
Маргожия,margozhiia,მარგოშია,margoshia
Коненко,konenko,კოსენკო,kosenko
Закарияшвили,zakariiashvili,ზაქარიაშვილი,zaqariashvili
Бакуразде,bakurazde,ბაკურაძე,bakuradze
Щеляковский,scheliakovskii,შელიაკოვი,sheliakovi
Базанадарашвили,bazanadarashvili,ბაზანდარაშვილი,bazandarashvili
Бишелошвили,bisheloshvili,მიშელაშვილი,mishelashvili
Мелканьян,melkan'ian,მელკონიან,melkonian
Петлах,petlakh,პელიხ,pelikh
Ревенко,revenko,რევენკო,revenko
Цуцуашвили,tsutsuashvili,წიწუაშვილი,tsitsuashvili
Пистиряков,pistiriakov,კირიაკოვ,kiriakov
Хамасулидзе,khamasulidze,ხამასურიძე,khamasuridze
Гаинашвили,gainashvili,გაბინაშვილი,gabinashvili
Малыфеев,malifeev,მალიეევი,malieevi
Чалогли,chalogli,ჩალოღლი,chaloghli
Бахбаев,bakhbaev,ბახბავა,bakhbava
Бермашвили,bermashvili,ბერუაშვილი,beruashvili
Маналадзе,manaladze,მანაგაძე,managadze
Окроишашвили,okroishashvili,ოდოშაშვილი,odoshashvili
Качеури,kacheuri,ხაჩიური,khachiuri
Хуциберидзе,khutsiberidze,ხუციბერიძე,khutsiberidze
Дитоян,ditoian,ტიტოიან,titoian
Садакоев,sadakoev,სანაკოევ,sanakoev
Тайверды,taiverdi,თანვერდი,tanverdi
Дерюгин,deriugin,დერიუგინი,deriugini
Чучваров,chuchvarov,ჩუჩმაევ,chuchmaev
Цыкиауров,tsikiaurov,წიკლაური,tsiklauri
Схелядзе,skheliadze,ხელაძე,kheladze
Какашидзе,kakashidze,ნაკაშიძე,nakashidze
Ратышвили,ratishvili,რატიშვილი,ratishvili
Ианварашвили,ianvarashvili,იანვარაშვილი,ianvarashvili
Сегель,segel',სეგედა,segeda
Суляурки,suliaurki,სულიაური,suliauri
Завзивадзе,zavzivadze,ზივზივაძე,zivzivadze
Татусян,tatusian,თათოსიან,tatosian
Лапоногов,laponogov,საფონოვ,saponov
Сираношулы,siranoshuli,სირანაშვილი,siranashvili
Коночкин,konochkin,კოჩკინ,kochkin
Рабиташвилли,rabitashvilli,გაბიტაშვილი,gabitashvili
Гулгуморашвили,gulgumorashvili,გუგულაშვილი,gugulashvili
Энвор,envor,უნვერ,unver
Ханидрова,khanidrova,ხანიდრავა,khanidrava
Ржевелашвили,rzhevelashvili,ყაველაშვილი,khavelashvili
Уреткопели,uretkopeli,ურიათყოფელი,uriatkhopeli
Куликян,kulikian,გულიკიან,gulikian
Табадатзе,tabadatze,ტაბატაძე,tabatadze
Джиухадзе,dzhiukhadze,ძირკვაძე,dzirkvadze
Церегидзе,tseregidze,ცერელიძე,tserelidze
Гамсахурдашвили,gamsakhurdashvili,გამსახურდაშვილი,gamsakhurdashvili
Зосяшвили,zosiashvili,ზოსიაშვილი,zosiashvili
Чикокидзе,chikokidze,ჩიკოიძე,chikoidze
Григ,grig,გრინ,grin
Вешаливский,veshalivskii,ვესელოვსკი,veselovski
Кекиашвили,kekiashvili,ლეკიაშვილი,lekiashvili
Бекирогли,bekirogli,ბეკიროვი,bekirovi
Шмаргунов,shmargunov,მარგუნოვა,margunova
Кортуо,kortuo,კორტუა,kortua
Кварацехвили,kvaratsekhvili,კვარაცხელია,kvaratskhelia
Чохеле,chokhele,ჩოხელი,chokheli
Джаландари,dzhalandari,ჯალანდარი,jalandari
Кусмачев,kusmachev,კუიმჩევ,kuimchev
Черкизишвили,cherkizishvili,ჩერქეზიშვილი,cherqezishvili
Чидаев,chidaev,ჩიაევი,chiaevi
Орунсев,orunsev,ორუჯიევ,orujiev
Читиян,chitiian,ჩიტიკიან,chitikian
Чахнелия,chakhneliia,ჩადუნელი,chaduneli
Перенудза,perenudza,პერეგუდა,pereguda
Вартресян,vartresian,ვარტერესიან,varteresian
Курицин,kuritsin,დურიცინა,duritsina
Майтосян,maitosian,მაიტესიან,maitesian
Джырма,dzhirma,ძიმა,dzima
Нипрадзе,nipradze,ნიორაძე,nioradze
Лацунашвили,latsunashvili,ლაწუნაშვილი,latsunashvili
Рутинов,rutinov,არუთინოვ,arutinov
Кулагашвили,kulagashvili,ბულაგაშვილი,bulagashvili
Буевич,buevich,ბურევიჩ,burevich
Ереман,ereman,ერემიან,eremian
Аджапханян,adzhapkhanian,არაფხანიან,arapkhanian
Потоцкий,pototskii,ლოტოცკი,lototski
Квасилиго,kvasiligo,ვასილიდი,vasilidi
Емазарьян,emazar'ian,ამაზარიან,amazarian
Колублишвили,kolublishvili,კოლელიშვილი,kolelishvili
Агомалян,agomalian,აგაბალიან,agabalian
Шиншиашвили,shinshiashvili,შანშიაშვილი,shanshiashvili
Березоцкий,berezotskii,ბერეზოვსკიი,berezovskii
Нисвенов,nisvenov,ივანოვ,ivanov
Андриева,andrieva,ანდრიევა,andrieva
Хохолава,khokholava,ხოჩოლავა,khocholava
Деликут-Огли,delikut-ogli,ალიკულ-ოღლი,alikul-oghli
Календеян,kalendeian,კალენჯიან,kalenjian
Суменко,sumenko,დუმენკო,dumenko
Робинович,robinovich,რაბინოვიჩ,rabinovich
Ахварадзе,akhvaradze,მახარაძე,makharadze
Берловский,berlovskii,ბელოვსკი,belovski
Рагукошвили,ragukoshvili,მამუკაშვილი,mamukashvili
Пакрадзя,pakradzia,ფახრადოვა,pakhradova
Мехвиладзе,mekhviladze,მახვილაძე,makhviladze
Гагвалия,gagvaliia,გვაგვალია,gvagvalia
Бачарошвили,bacharoshvili,ბაჩოშვილი,bachoshvili
Махарублидзе,makharublidze,მახარობლიძე,makharoblidze
Охалов,okhalov,ხიალოვ,khialov
Талаватишвили,talavatishvili,გალავანიშვილი,galavanishvili
Сунгурьян,sungur'ian,ანგურიან,angurian
Шар,shar,შარფ,sharp
Самсиве,samsive,სიმსივე,simsive
Хорава-Акимов,khorava-akimov,ხორავა-რატიანი,khorava-ratiani
Абагхитрашфили,abagkhitrashfili,საღირაშვილი,saghirashvili
Бедбуков,bedbukov,ბიდბუნოვ,bidbunov
Одишеридзе,odisheridze,ოდიშერიძე,odisheridze
Куламбеков,kulambekov,კულუმბეკოვი,kulumbekovi
Зардания,zardaniia,ზარანდია,zarandia
Картовешвили,kartoveshvili,ხარტონიშვილი,khartonishvili
Харисо,khariso,ხამის,khamis
Магады,magadi,მაგაი,magai
Бастанджан,bastandzhan,ბასტანჯიან,bastanjian
Мохобиладзе,mokhobiladze,მსხილაძე,mskhiladze
Асаткани,asatkani,ასათიანი,asatiani
Найчубидзе,naichubidze,ფანჩულიძე,panchulidze
Джаришнелов,dzharishnelov,ჯარიშნელოვი,jarishnelovi
Гюль Али,giul' ali,გულბანი,gulbani
Хромайков,khromaikov,ხრომაიევ,khromaiev
Цицирия,tsitsiriia,ციცარია,tsitsaria
Повдишвили,povdishvili,ოდიშვილი,odishvili
Чиквидздаге,chikvidzdage,ჩიკვაიძე,chikvaidze
Картф,kartf,კორტი,korti
Гегулаев,gegulaev,გიგოლაევ,gigolaev
Вайчешвили,vaicheshvili,ვაჩეშვილი,vacheshvili
Егурчиян,egurchiian,გურჩიანი,gurchiani
Чутишвили,chutishvili,ჩიტიშვილი,chitishvili
Сафиюлин,safiiulin,გალიმულინ,galimulin
Джони Башула Тома,dzhoni bashula toma,დელიბალტოვა,delibaltova
Барбарьян,barbar'ian,ბარბარიან,barbarian
Чипанидзе,chipanidze,ჩობანიძე,chobanidze
Кавремшвили,kavremshvili,კუპრეიშვილი,kupreishvili
Микоия,mikoiia,კიკორია,kikoria
Корнишов,kornishov,კორმიშოვა,kormishova
Мирзоен,mirzoen,მირზოევ,mirzoev
